Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK-B,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2023-11-07,177.64,132.87,305.23,568.81,162.55,204.02,73.88,111.86,258.51,326.46,140.55,323.12,68.9,86.2,149.93,26.81,246.6,2934.23,626.61,48.55,346.81,,39.61,228.1,214.75,251.2,84.96,298.41,72.21,110.83,555.18,207.68,50.66,134.57,41.73,357.75,114.84,194.07,115.0,83.93,85.18,58.9,445.23,81.06,116.09,210.68,37.38,145.84,27.69,50.17,87.94,76.11,129.93,308.87,37.13,228.07,282.09,179.91,140.34,105.83,423.75,37.73,502.76,277.22,221.63,143.71,137.92,30.54,15.28,54.01,43.35,381.58,589.81,432.28,187.81,382.09,257.92,69.72,315.33,190.02,56.12,142.91,98.99,72.13,354.65,71.91,56.0,436.18,610.38,45.69,60.89,107.78,120.97,79.32,59.68,157.27,27.42,144.47,395.27,84.11,108.62,115.47,836.15,249.49,497.98,119.89,79.11,99.78,54.1,52.91,494.01,65.13,380.54,63.68,27.78,104.44,451.49,219.98,140.49,519.39,204.59,240.25,377.38,77.3,32.98,54.12,57.02,98.32,93.86,104.53,62.46
2023-11-08,180.79,134.67,309.0,589.0,163.45,206.16,73.2,113.55,257.98,326.38,142.97,323.51,69.08,87.92,149.93,26.91,245.69,2997.0,622.4,48.28,346.85,,39.75,229.48,215.29,255.0,87.22,287.52,72.31,109.67,554.81,210.57,50.71,133.38,41.51,361.55,116.07,197.32,116.5,82.8,83.79,58.05,447.82,82.69,113.95,212.68,36.96,145.59,28.03,49.82,88.61,72.74,130.19,310.62,36.19,230.96,282.5,180.01,140.55,106.02,426.93,38.34,515.65,280.5,220.92,143.16,138.5,30.36,15.23,54.39,43.06,383.0,600.34,429.41,188.37,383.19,257.95,69.25,316.4,190.36,56.12,139.95,98.64,71.74,356.9,72.05,55.16,435.0,616.08,46.08,59.88,107.03,121.74,79.82,58.52,158.56,27.28,144.51,401.73,84.36,106.48,116.96,832.03,249.82,504.91,120.99,79.55,99.31,53.82,50.56,500.0,64.27,378.3,64.46,27.77,104.64,459.08,223.15,140.14,523.89,203.98,240.84,380.78,76.37,32.77,54.14,55.97,97.62,95.08,104.35,62.42
2023-11-09,181.39,132.38,309.4,587.51,164.4,208.02,73.25,114.1,257.71,328.14,142.02,325.59,69.58,89.14,150.62,26.83,231.97,2993.33,630.36,48.31,347.64,,39.97,230.88,215.25,256.95,87.13,286.62,72.56,110.1,551.79,211.71,49.51,132.61,42.07,364.31,115.2,197.08,115.54,82.56,83.65,57.99,443.64,82.7,114.41,215.28,37.05,144.75,28.18,50.51,90.31,72.78,131.17,312.58,36.42,230.69,279.55,178.16,139.57,107.34,428.86,37.55,513.11,277.98,220.44,142.35,139.78,30.47,15.18,54.12,42.19,385.86,607.35,424.89,185.91,387.0,257.38,68.31,317.68,192.19,56.0,138.76,99.33,71.96,357.51,72.98,54.17,438.03,625.1,47.44,59.96,110.14,121.19,79.87,58.44,158.01,27.27,143.34,406.94,83.55,105.31,116.69,813.24,250.87,505.9,120.85,80.32,100.39,53.85,50.79,505.81,64.61,384.37,64.22,27.78,103.95,456.13,219.75,139.65,521.57,204.66,241.67,377.33,76.09,32.74,53.66,55.44,97.56,95.6,103.75,61.98
2023-11-10,182.63,130.17,307.71,580.49,164.21,205.26,73.39,114.35,252.51,327.01,140.46,330.51,70.04,90.05,150.0,26.53,225.39,2985.17,630.22,46.52,349.6,,39.61,228.83,215.76,258.99,88.01,280.5,72.43,109.71,550.72,207.58,49.63,132.84,41.4,363.06,114.18,194.21,113.86,82.51,84.38,58.41,443.12,82.94,114.67,215.86,36.89,145.69,28.14,50.0,89.82,70.84,129.32,310.01,36.71,225.41,276.94,178.87,140.42,106.86,423.46,37.73,513.99,273.41,220.4,140.22,139.3,30.15,15.1,53.96,42.27,383.1,587.83,423.55,184.59,386.09,256.51,67.01,318.19,193.89,55.3,138.18,97.56,70.99,356.71,73.86,52.16,437.48,619.76,47.47,60.01,109.84,123.0,79.65,58.01,157.75,26.6,144.39,407.16,83.17,105.49,117.44,804.66,250.05,506.31,120.57,79.46,98.76,53.5,50.92,511.07,64.22,384.49,63.86,27.15,100.93,441.49,210.03,138.75,526.49,203.15,241.32,372.79,74.89,32.65,53.72,55.36,97.81,95.19,102.98,60.67
2023-11-13,184.47,130.12,308.17,589.98,165.64,209.26,72.93,118.34,251.6,327.93,142.08,331.26,70.54,92.81,151.02,26.32,223.24,3038.99,634.29,46.38,350.09,,39.86,232.28,218.5,260.6,87.74,284.85,72.9,110.02,557.61,210.72,49.85,132.71,41.16,363.56,113.01,194.35,113.69,82.24,83.95,58.38,447.29,83.71,115.15,217.31,36.69,146.03,28.33,50.44,90.93,70.75,130.99,310.82,36.85,230.21,275.56,181.0,141.39,107.09,428.44,37.84,520.03,285.33,222.37,139.28,140.03,30.18,15.2,53.73,42.26,387.84,587.19,424.5,186.59,390.36,256.57,68.78,324.42,194.89,55.32,139.79,95.9,71.08,363.35,73.57,52.2,447.25,633.78,48.29,59.72,110.8,127.18,81.23,58.11,157.46,26.24,144.97,411.0,83.05,106.9,119.47,793.73,250.72,511.47,120.56,78.98,100.03,52.85,50.95,516.23,63.8,389.1,64.17,26.99,102.45,443.19,215.6,139.94,525.01,203.03,242.33,373.16,75.27,32.36,54.32,55.41,97.92,96.21,104.93,61.96
2023-11-14,186.34,130.44,311.88,601.56,169.95,214.54,72.42,119.7,254.95,333.9,145.0,330.21,72.66,94.01,153.49,27.24,226.14,3126.13,645.98,46.38,352.52,,40.95,239.93,215.84,268.49,89.58,284.33,72.9,110.99,564.14,217.1,49.84,133.94,41.79,364.37,113.73,198.67,114.58,82.66,84.74,58.69,448.53,84.82,116.0,220.78,36.95,146.98,28.48,51.01,92.0,70.71,133.39,319.8,37.33,234.82,288.11,182.9,142.33,106.7,445.51,38.29,535.63,288.37,226.68,139.65,140.97,31.12,15.38,54.11,42.52,390.98,602.0,422.59,196.69,393.16,259.07,68.85,332.71,195.13,56.0,141.94,97.39,72.91,366.1,75.41,53.18,448.78,647.48,49.65,61.03,112.55,129.76,82.36,59.04,158.35,26.01,146.03,418.59,83.58,107.66,122.69,802.78,260.31,513.53,121.73,78.9,100.57,54.43,51.79,531.33,64.08,394.25,64.63,28.1,103.06,454.41,235.03,143.76,522.95,204.35,243.49,380.82,76.64,32.51,54.9,55.52,99.05,98.12,105.81,63.0
2023-11-15,186.48,129.8,311.69,605.0,173.66,217.21,72.92,120.54,255.96,337.29,147.06,329.87,74.04,95.69,154.4,27.91,224.43,3156.97,670.14,46.21,355.02,,42.25,242.62,215.16,273.38,90.29,281.19,73.62,110.03,576.02,218.83,50.6,134.29,42.52,367.56,118.86,203.01,118.6,83.72,85.56,60.17,449.53,85.53,116.94,223.62,37.17,146.73,28.89,51.43,92.37,69.68,134.07,325.91,37.59,234.21,291.18,184.56,143.24,107.9,454.69,39.07,553.03,291.39,227.74,139.37,142.68,30.81,15.58,54.37,42.96,395.29,604.64,423.04,195.72,393.45,261.4,69.28,336.09,192.83,55.81,145.08,96.65,74.71,367.11,76.89,54.51,452.81,654.47,49.91,61.27,113.81,132.26,84.1,59.62,159.06,26.12,145.56,422.65,83.79,107.9,123.24,788.48,261.73,519.84,121.73,77.3,101.7,54.14,51.93,540.55,64.86,398.46,66.11,28.84,120.04,462.22,239.29,144.52,523.94,208.08,244.12,369.92,76.8,32.83,54.97,56.53,98.73,99.31,106.43,63.16
2023-11-16,188.19,129.83,318.98,595.45,175.9,216.1,73.11,117.2,260.19,336.9,140.91,328.34,73.15,94.18,156.48,28.13,231.22,3075.19,680.86,47.31,357.79,,42.52,243.58,215.33,265.79,90.11,274.06,72.68,108.6,568.64,218.09,45.03,133.98,43.49,371.87,115.92,207.49,115.32,84.29,86.75,60.49,446.52,85.38,113.2,222.15,37.74,146.14,28.55,50.71,92.07,70.9,134.38,323.86,36.38,237.17,292.89,185.28,145.72,109.47,463.13,40.46,551.27,296.79,228.34,141.41,144.25,30.96,15.58,54.32,42.33,394.52,585.45,425.26,197.16,393.98,260.09,70.69,327.57,191.57,55.7,144.26,96.6,76.05,366.8,76.29,54.45,463.0,650.0,48.65,61.1,111.47,120.0,83.65,59.78,158.77,27.07,145.49,422.43,84.15,107.82,124.37,799.85,263.95,517.03,121.01,77.83,102.3,54.84,50.85,530.34,65.15,398.97,66.9,29.44,121.16,469.58,239.49,145.43,522.35,210.01,245.88,350.72,77.72,32.71,51.83,57.02,97.72,98.4,109.08,63.29
2023-11-17,188.87,129.9,319.53,602.07,177.44,215.3,73.33,119.64,257.14,339.85,142.66,331.16,74.16,93.61,156.73,28.4,230.94,3115.45,690.94,47.06,360.47,,42.69,243.18,217.56,267.83,91.52,274.42,73.09,107.93,561.39,219.25,45.64,133.91,43.32,372.86,114.13,208.24,114.0,85.51,86.97,61.06,453.67,85.58,114.21,222.36,37.43,145.42,28.79,50.59,94.24,70.3,135.19,325.53,36.18,240.05,295.39,185.83,145.99,110.27,469.97,42.34,550.7,306.34,230.66,142.4,146.28,31.1,15.66,54.27,41.28,402.25,586.39,426.06,196.54,395.92,265.35,71.49,328.46,192.79,54.93,141.71,96.76,76.38,369.42,76.0,54.06,466.95,651.95,49.5,61.43,112.3,121.52,84.28,60.23,158.45,26.76,146.19,421.15,84.69,108.52,124.57,801.1,267.61,522.74,124.79,78.0,103.17,55.23,50.45,534.21,66.38,398.05,67.66,29.45,124.13,472.5,232.0,145.75,524.16,212.34,246.73,346.26,78.32,32.53,50.91,57.3,97.88,99.88,110.65,64.43
2023-11-20,188.51,129.12,318.36,605.31,176.64,217.49,72.65,120.7,250.63,339.24,145.13,326.54,74.07,95.06,159.67,28.65,228.13,3102.54,685.71,44.84,359.35,,43.01,245.63,217.56,269.58,90.49,272.87,72.4,110.02,559.88,219.51,45.17,135.49,42.63,372.97,116.29,207.21,114.88,84.45,86.38,60.27,448.53,86.89,116.79,222.57,36.68,148.25,28.7,51.59,94.71,70.62,132.89,326.01,36.74,241.56,294.14,184.75,145.25,108.82,462.55,43.2,557.99,305.44,230.15,141.02,146.16,30.79,15.68,54.13,41.12,398.79,585.39,423.57,196.74,396.66,264.2,71.65,333.06,192.8,54.65,144.28,95.79,76.1,367.05,76.74,54.05,465.4,654.0,49.29,62.34,113.32,125.0,84.27,59.91,156.52,26.74,143.79,424.59,84.42,110.81,124.71,793.08,263.64,523.09,126.46,76.95,101.27,55.5,51.09,536.92,66.06,402.08,67.55,29.41,123.15,464.57,234.04,147.4,517.69,210.62,246.89,349.76,76.93,32.96,50.78,56.57,100.08,99.19,109.93,64.59
2023-11-21,190.02,130.25,323.08,610.63,177.58,219.0,73.11,120.54,253.26,341.48,143.91,327.85,73.95,95.25,160.4,28.66,230.4,3116.49,690.9,44.89,360.58,,42.86,242.55,220.09,270.57,90.28,276.59,72.75,110.2,564.4,222.05,45.85,134.74,42.6,370.52,117.17,212.63,115.73,84.46,86.41,60.44,455.49,86.03,116.36,222.27,36.71,146.56,28.83,51.77,94.61,71.35,135.48,324.43,36.32,244.33,292.59,185.15,147.24,110.01,474.58,43.91,554.12,311.0,230.23,143.11,147.24,31.11,15.68,54.52,41.64,402.21,592.32,424.5,190.96,401.61,268.54,73.78,336.48,194.29,54.97,143.32,97.71,75.18,371.45,77.24,54.36,472.63,664.76,50.1,62.25,114.85,129.77,84.44,60.7,157.56,26.85,143.44,423.99,85.64,111.68,122.25,802.93,262.75,519.28,127.4,76.34,100.54,55.21,49.93,542.18,66.04,405.48,67.81,29.61,123.98,475.76,235.04,148.01,521.73,212.64,247.31,357.9,77.1,33.07,50.75,56.58,98.97,100.0,111.27,63.66
2023-11-22,190.1,130.56,325.94,616.63,176.7,201.25,73.6,120.0,252.73,343.2,144.57,323.89,74.19,96.1,160.03,28.42,230.95,3126.78,697.81,44.81,361.76,,43.04,235.16,220.06,271.91,91.67,277.93,73.96,107.18,569.1,222.35,45.67,132.78,42.67,351.97,119.26,217.08,115.87,84.9,86.19,60.34,460.96,86.16,112.91,223.5,36.75,142.54,28.79,52.9,94.69,70.4,136.65,323.07,35.66,246.83,294.33,185.16,147.14,111.52,480.97,43.45,561.93,315.0,232.84,144.57,147.44,31.47,15.66,55.28,41.8,401.91,589.31,426.88,191.9,408.09,269.86,75.07,337.36,194.36,55.32,140.5,96.95,74.92,373.76,76.6,55.43,476.8,672.68,49.83,61.5,114.35,132.5,84.33,60.85,158.73,27.18,143.68,425.88,85.97,110.15,123.22,800.43,262.75,524.35,128.81,75.45,100.26,55.14,49.3,542.22,66.32,409.69,67.98,29.59,124.25,483.52,242.04,147.86,526.78,214.22,250.24,357.06,76.74,33.06,50.84,56.56,97.42,99.59,112.09,66.05
2023-11-24,189.48,131.44,324.88,616.26,177.33,202.66,74.02,122.03,253.05,344.25,146.7,327.05,73.82,95.25,161.29,28.18,231.25,3097.89,697.54,45.73,362.51,,42.64,239.93,222.85,269.11,92.44,279.78,74.51,109.92,573.14,222.41,45.68,135.18,42.72,361.28,119.95,219.12,115.3,85.13,86.07,60.49,467.89,86.32,115.12,225.32,36.7,145.85,28.82,52.97,94.75,71.24,137.21,324.85,36.41,250.11,296.05,187.12,147.74,112.04,480.0,43.1,556.49,316.95,231.3,143.84,147.61,31.92,16.0,55.47,42.57,403.8,592.24,430.88,191.42,408.31,270.58,74.44,338.27,196.21,55.11,145.14,97.01,74.41,373.09,76.08,54.63,477.11,670.53,48.44,62.11,114.15,131.49,84.18,61.3,159.3,27.17,144.72,425.35,86.87,112.44,123.54,801.76,264.98,522.01,128.22,77.2,99.57,54.91,50.42,538.43,66.09,410.41,68.82,29.2,124.25,485.93,233.75,147.68,528.68,214.78,251.42,354.95,77.2,33.66,50.65,56.89,98.79,101.08,112.07,64.03
2023-11-27,188.54,130.22,325.53,618.8,177.19,202.21,74.17,122.07,253.34,343.05,147.53,327.9,73.58,95.36,160.5,28.29,231.25,3060.21,698.0,45.6,362.64,,42.71,240.13,222.96,270.73,92.88,279.26,74.42,110.01,574.6,223.54,45.91,135.5,42.9,359.17,120.65,218.64,117.0,85.72,86.39,60.76,467.12,85.74,114.84,223.89,36.95,145.19,28.69,53.32,94.53,70.51,135.22,325.23,36.45,247.55,297.49,186.63,147.61,111.81,477.24,43.07,555.92,314.68,231.17,145.2,147.46,32.56,16.0,55.55,42.68,404.94,595.02,431.04,191.79,406.84,271.22,74.94,334.35,195.87,55.22,144.42,96.68,74.42,372.55,76.27,54.97,479.03,672.0,47.77,62.39,113.68,133.0,84.54,61.6,160.0,27.5,145.04,423.6,86.93,112.38,122.62,799.79,265.22,520.88,128.36,77.14,98.46,54.82,50.17,545.9,66.04,407.73,68.79,29.24,124.87,486.65,236.89,146.01,530.78,215.18,251.53,353.95,77.24,33.66,50.91,56.9,98.86,100.98,111.36,64.39
2023-11-28,188.4,130.55,323.37,613.98,177.77,201.8,74.07,121.98,252.32,342.24,146.98,324.39,73.72,91.83,160.66,28.22,227.65,3097.01,696.72,45.09,361.55,,42.77,240.89,223.38,270.56,93.88,278.35,74.34,110.28,575.25,221.67,45.54,135.63,42.88,352.97,120.87,217.78,116.44,85.81,86.07,60.93,465.53,85.39,115.52,224.17,36.95,145.78,28.76,53.25,94.74,70.22,135.27,323.49,36.27,246.95,297.51,186.99,148.04,110.57,477.27,43.11,553.63,311.84,232.44,144.35,147.26,32.06,16.04,55.42,42.47,403.16,585.95,427.23,192.91,404.94,270.1,75.07,331.58,194.54,54.7,146.31,96.11,73.56,374.1,74.49,55.03,478.11,667.63,48.21,62.77,113.67,134.37,84.9,61.06,158.76,26.93,144.69,425.63,86.93,112.68,122.55,794.04,263.35,520.84,128.72,77.37,98.14,54.79,50.38,542.04,66.65,406.33,68.56,29.14,125.04,485.85,236.68,145.57,529.36,211.3,251.08,350.32,77.79,33.91,51.15,56.91,99.0,101.52,111.96,65.29
2023-11-29,189.51,129.58,326.68,625.94,179.74,210.03,75.54,123.98,252.68,340.6,147.85,320.47,73.78,92.65,163.09,28.56,228.0,3113.08,712.48,45.1,360.95,,42.96,242.78,219.46,273.39,93.6,274.59,74.86,110.37,577.2,226.62,45.7,137.13,42.96,353.69,122.74,218.94,117.33,86.05,86.22,61.29,458.02,86.12,116.31,223.09,37.02,145.81,28.43,53.48,94.39,70.27,136.75,325.78,36.19,245.19,302.74,189.45,148.72,111.4,475.47,44.01,576.77,312.0,233.56,144.28,148.17,32.29,16.05,55.59,42.45,403.7,586.15,428.83,194.39,406.85,270.78,74.92,337.84,192.26,55.48,146.61,95.13,73.67,379.45,76.84,55.96,479.0,671.0,48.35,62.59,114.98,139.73,84.53,60.85,159.44,26.62,145.78,423.93,87.18,116.91,125.31,801.95,265.18,523.09,127.92,77.59,97.71,54.82,50.38,550.59,66.94,409.82,68.66,29.57,125.64,487.31,249.21,148.14,514.19,214.3,251.15,347.5,78.62,33.84,51.83,57.33,99.02,101.63,111.78,68.43
2023-11-30,188.46,129.57,325.9,620.0,177.69,215.22,74.79,123.61,255.52,342.82,144.76,320.19,73.16,91.93,164.66,29.1,232.68,3089.23,718.12,44.84,359.45,,43.5,244.1,220.5,277.66,92.89,255.91,74.9,110.19,570.05,246.89,45.77,135.81,42.81,355.53,124.35,221.05,121.8,86.47,85.53,60.72,456.11,86.39,116.6,222.58,36.21,146.49,28.37,53.88,94.02,70.76,134.24,330.31,36.26,245.24,301.27,188.23,149.48,110.47,466.02,44.06,571.23,310.76,232.24,145.17,148.88,32.16,16.06,55.44,42.14,401.64,585.41,425.6,193.53,405.95,270.68,75.09,330.08,191.62,54.82,143.81,95.66,74.9,374.24,76.22,55.91,475.31,682.0,48.0,63.04,114.51,144.35,84.78,59.7,157.81,27.11,144.45,423.5,86.89,116.64,125.34,809.54,265.13,520.98,126.96,78.48,96.31,58.41,50.27,558.47,66.71,408.44,68.23,29.97,125.88,493.29,245.14,148.03,519.81,213.75,251.48,352.79,78.66,33.96,50.94,56.49,97.92,102.07,112.4,68.39
2023-12-01,188.95,133.83,325.51,609.24,178.13,218.27,75.32,119.88,257.67,346.3,146.0,325.94,73.52,90.12,167.28,29.29,233.95,3086.16,719.89,45.41,359.94,,43.69,244.95,223.77,272.85,94.92,255.98,75.84,110.06,575.33,247.83,45.86,134.42,42.21,355.81,125.68,220.53,123.44,86.98,85.74,61.6,466.61,86.86,114.87,223.45,36.37,145.67,28.27,52.05,96.11,72.08,131.07,330.09,35.59,246.92,302.52,190.39,150.87,110.81,464.59,43.77,565.31,310.59,232.18,149.16,149.76,32.52,16.22,55.73,43.07,404.83,585.65,430.79,192.58,408.71,273.41,75.25,323.7,193.85,54.92,144.16,97.57,75.19,372.53,75.42,55.98,473.17,685.45,46.5,64.01,113.74,146.15,84.93,58.97,159.96,25.91,146.77,426.18,86.25,122.14,125.13,822.67,268.28,532.88,128.47,78.81,94.81,59.59,49.69,543.56,67.25,412.27,69.04,29.67,127.01,488.3,233.14,146.53,535.83,218.71,253.0,355.11,79.1,34.13,50.73,57.24,97.34,103.04,115.53,67.76
2023-12-04,188.6,134.64,326.87,604.91,177.05,222.94,75.45,119.75,258.54,346.92,145.25,323.66,74.13,89.94,169.42,29.41,234.11,3108.03,721.66,45.93,355.91,,44.44,246.56,223.88,267.56,93.09,260.14,75.5,109.15,574.24,250.6,45.65,134.9,42.82,356.36,129.32,220.13,125.43,86.81,86.44,61.65,471.34,86.35,114.73,224.22,36.55,144.18,28.58,51.98,96.2,72.56,129.11,334.77,35.79,247.13,308.1,190.41,152.66,111.5,495.07,42.73,562.56,311.92,233.98,150.64,149.95,32.69,16.36,56.04,43.11,401.45,576.18,429.8,196.98,409.64,275.09,75.69,315.56,192.16,54.97,145.34,98.4,76.21,364.96,74.83,56.01,460.99,684.0,46.05,65.57,113.93,147.12,85.22,59.39,159.99,25.95,145.28,428.17,86.68,122.53,125.4,802.33,270.82,532.23,129.42,79.38,94.7,61.19,49.69,540.15,67.57,414.79,69.14,30.58,127.79,490.87,235.75,147.93,533.72,221.93,253.12,349.0,79.74,34.37,50.06,57.34,96.99,103.55,115.52,69.8
2023-12-05,188.83,135.3,326.32,596.77,177.6,220.01,75.68,117.43,259.49,345.53,143.55,322.83,74.7,89.06,168.68,29.56,232.0,3065.61,725.28,45.78,355.23,,44.65,246.77,223.12,260.72,93.27,255.56,75.98,109.77,580.43,247.82,45.35,135.61,42.93,358.6,130.01,219.46,128.02,87.6,87.35,61.86,470.72,86.13,115.32,223.05,36.57,145.59,28.79,52.07,95.57,73.57,128.18,335.06,35.73,252.22,310.39,191.38,153.11,112.29,511.56,41.36,559.31,312.0,237.01,151.41,151.14,33.17,16.51,56.0,43.36,398.5,577.32,432.61,198.88,402.97,276.6,75.68,317.24,192.03,55.08,146.74,99.53,76.71,362.34,72.9,56.1,450.7,679.43,45.45,65.29,112.27,141.27,86.09,59.77,160.7,26.12,145.63,430.0,85.5,122.23,125.16,815.56,270.53,529.83,129.88,80.21,93.73,61.0,49.62,525.36,67.7,421.26,69.65,30.69,126.93,490.38,233.87,149.73,534.54,223.88,251.42,350.06,80.39,34.33,50.42,57.87,97.13,104.3,114.59,67.91
2023-12-06,193.04,135.94,329.39,608.06,178.36,221.71,75.45,120.69,259.05,348.41,147.58,319.98,74.86,89.91,168.31,29.65,230.53,3140.45,729.06,46.26,356.15,,45.4,249.7,222.51,263.38,91.57,252.06,74.68,107.48,587.18,249.34,45.66,132.93,43.29,353.96,128.68,218.05,128.86,87.59,86.95,61.58,471.6,86.03,113.05,223.66,36.52,140.42,29.05,52.84,95.62,74.4,130.66,332.08,34.61,249.69,313.28,191.99,153.9,111.9,521.19,41.92,569.26,311.39,236.13,151.14,152.66,33.31,16.15,56.01,43.01,396.51,584.7,428.01,200.12,407.26,276.77,75.03,320.17,191.72,54.26,143.17,100.79,76.81,369.35,74.71,56.04,460.0,690.0,47.19,64.61,112.63,146.9,87.56,59.48,159.59,26.01,140.72,430.39,83.9,120.56,127.96,823.27,269.3,532.58,131.35,79.91,92.36,61.57,48.29,538.66,67.43,418.2,69.97,30.95,126.86,492.4,242.92,152.29,533.04,224.2,253.01,355.28,79.61,33.51,50.78,57.52,94.97,104.7,114.59,69.58
2023-12-07,192.22,138.61,328.21,598.92,177.71,220.0,75.95,120.79,258.18,344.43,146.15,317.57,75.19,88.46,165.11,29.47,237.77,3138.43,720.29,46.24,352.0,,45.54,250.1,220.5,258.63,92.04,250.94,74.65,106.51,591.55,246.59,45.51,134.44,44.12,355.9,133.87,215.17,127.17,88.58,87.36,61.95,469.18,85.74,112.64,223.36,37.26,139.66,29.69,51.91,94.37,74.71,134.23,332.27,33.78,250.1,314.35,192.81,153.33,110.93,522.0,41.2,564.15,310.97,238.23,149.29,150.59,33.72,16.29,56.12,43.21,392.03,582.27,432.73,202.03,407.9,277.5,75.36,316.04,190.76,54.53,139.15,100.17,75.84,364.1,73.44,57.72,450.85,685.6,45.68,63.96,110.15,144.09,87.84,59.94,159.61,25.77,140.3,428.96,84.43,119.7,127.33,837.68,271.75,531.13,130.81,80.28,93.61,61.37,47.44,531.3,68.73,414.74,70.32,31.07,128.15,491.93,241.55,150.1,536.73,224.78,252.11,353.46,80.39,33.44,50.58,58.26,94.84,104.31,114.79,71.0
2023-12-08,192.79,139.02,326.78,605.0,179.57,222.07,75.6,129.54,258.82,345.45,145.48,319.46,76.1,90.64,164.99,29.55,237.65,3180.64,718.07,46.2,353.0,,46.08,250.27,218.44,257.56,92.33,252.81,74.59,106.91,590.19,246.39,45.86,134.44,44.01,352.77,127.93,217.16,126.28,89.1,87.7,61.83,469.7,86.52,111.71,223.79,37.11,139.95,29.65,51.14,94.06,73.33,133.4,332.85,33.51,250.64,314.25,189.95,152.38,109.97,520.17,41.29,560.12,310.52,238.2,148.18,151.14,33.89,16.23,56.18,43.42,390.65,582.98,430.95,201.15,408.05,277.35,75.73,321.33,190.79,54.16,138.18,98.46,76.33,365.06,72.91,56.95,450.76,689.45,46.57,62.9,109.76,145.32,87.95,59.48,158.7,25.62,139.68,425.99,84.4,119.21,127.23,842.0,270.15,528.13,128.95,79.01,92.48,61.68,46.52,531.63,67.99,410.92,70.64,31.51,128.75,490.22,240.27,150.53,535.63,224.03,252.22,354.0,80.35,33.03,49.81,57.68,94.04,104.06,115.53,71.7
2023-12-11,191.71,141.46,326.89,616.88,180.94,224.51,75.31,130.56,259.57,352.1,145.66,322.7,76.3,93.49,165.05,29.79,248.0,3246.49,720.64,46.44,355.0,,46.31,252.66,219.43,261.6,91.71,291.15,74.39,107.27,603.16,247.83,46.48,135.68,43.95,355.4,123.24,216.24,126.24,88.72,86.62,61.78,467.98,87.19,110.06,229.24,37.1,140.18,29.69,52.39,95.23,74.75,131.59,339.74,33.61,252.48,317.92,190.35,154.93,111.51,531.59,42.59,571.16,310.0,240.14,147.31,152.35,34.12,16.34,56.27,43.22,392.61,592.54,434.13,201.3,408.28,275.64,75.47,327.6,191.34,54.53,138.07,99.47,78.32,364.34,76.59,55.96,459.36,699.11,47.47,63.29,111.48,148.95,89.32,59.46,159.08,25.74,138.61,429.81,84.91,118.85,130.42,836.13,271.81,534.61,131.13,78.66,93.58,62.61,47.07,540.0,67.56,411.4,70.73,31.71,129.59,489.97,242.74,151.75,535.18,222.36,252.22,352.58,79.3,33.32,49.53,57.25,94.78,104.65,115.39,71.82
2023-12-12,191.68,142.45,333.44,625.86,185.39,224.83,76.05,132.25,264.51,358.99,145.52,327.12,76.34,100.43,165.04,29.64,247.55,3317.88,729.52,46.7,357.9,,45.6,252.8,221.01,268.75,92.07,294.22,74.84,105.98,608.46,249.61,47.09,134.12,44.3,351.94,120.86,220.1,126.58,90.08,87.42,62.46,468.86,87.38,110.22,230.51,37.39,139.98,30.22,53.84,95.55,75.83,131.02,339.71,32.98,258.97,318.53,195.72,155.5,114.0,538.92,43.77,582.0,316.96,241.89,147.78,153.03,34.32,16.19,56.62,43.71,417.83,576.05,433.94,199.94,412.78,279.08,76.16,322.83,193.91,55.83,138.1,99.12,78.86,366.69,76.82,57.04,465.23,705.12,46.03,62.13,100.63,149.79,90.79,60.18,160.83,25.59,139.62,432.4,85.77,118.89,131.84,846.51,273.17,536.69,133.37,78.55,94.75,62.69,46.58,557.74,67.8,418.68,70.55,32.07,130.35,493.72,238.55,153.02,531.33,225.43,254.5,360.0,79.84,32.65,49.55,58.03,93.72,106.15,116.51,71.98
