Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2022-11-10,140.1,234.05,14.53,91.57,92.06,106.85,190.45,295.0,549.95,132.7,200.16,366.0,110.48,328.0,49.269,174.89,296.16,138.39,102.3,500.0,149.7,314.25,182.0,149.59,265.4985,182.91,47.49,274.9,63.1,281.51,59.73,37.43,500.92,28.55,328.2,294.88,172.42,80.0,47.5,212.8673,86.0,208.51,116.5,92.8,370.35,386.0,314.75,1925.0,192.5,96.75,245.6,491.5,139.8,94.2,53.187,232.0,695.0,407.22,155.5,80.5,78.04,389.95,45.47,58.8,208.24,81.49,304.99,155.23,52.6,76.99,760.0,80.38,83.5,290.0,253.37,327.445,530.05,109.04,396.59,216.47,80.25,151.0,46.44,43.55,325.24,99.77,214.495,,161.89,324.99,54.41,128.1,143.63,106.35,118.1,61.98,33.18,18.01,37.95,162.5,157.15,247.33,95.48,158.58,38.31,85.1,48.9,74.19,49.25,73.8,161.39,92.0,435.16,300.38,218.95,,25.125,68.6667,109.29,56.95,64.84,61.6,94.75,89.29,38.5,58.94,89.3,90.5,59.24,67.09
2022-11-11,147.15,243.629,16.0,98.45,94.9,109.7,187.6,304.9,543.95,135.46,206.72,368.5,111.98,338.0,51.097,174.2,312.12,141.5,101.27,512.96,149.205,331.98,181.2,158.39,276.45,184.0,47.6667,286.94,69.69,275.7,61.0,38.24,527.13,29.19,332.43,292.24,175.7,83.67,47.31,215.74,89.01,215.95,121.5,93.15,379.5,407.0,308.715,1971.155,204.56,97.0,257.0859,483.7,141.55,97.0,53.1433,233.51,756.0903,408.28,161.01,81.98,77.4,403.84,45.69,60.78,221.4,82.55,317.79,162.065,54.7,82.42,736.0,79.03,82.17,290.7,268.99,324.0,516.81,113.82,416.79,222.96,78.58,155.99,48.64,46.17,347.16,103.17,214.0921,298.39,168.895,334.445,54.2,133.0,146.31,107.57,120.91,64.04,34.0,18.38,38.65,163.5,164.8225,255.0,97.98,163.7583,37.9099,84.33,48.2,75.08,49.9,75.13,162.71,94.545,438.0,303.09,224.25,267.265,25.88,68.0,112.0,58.72,65.83,62.24,96.93,91.37,39.11,59.21,90.91,93.651,60.11,68.435
2022-11-14,148.59,243.92,16.233,99.31,95.65,112.09,193.6,309.5,523.32,134.59,204.67,358.86,112.72,339.3567,51.57,169.78,316.1,140.94,98.8,514.6657,150.0634,338.11,177.6805,155.8,289.0,185.9,47.4,286.91,74.96,271.95,61.31,38.02,539.97,30.3,334.0,285.66,178.83,83.23,47.74,212.25,90.3,216.5,120.66,94.53,383.5,405.05,303.54,2004.9899,209.0,93.59,263.25,467.11,142.55,97.08,53.486,234.5,767.0,404.29,163.5,83.59,77.76,400.51,44.7501,61.86,226.3,83.45,331.22,166.13,55.0545,87.09,737.0,76.03,81.72,301.0,270.55,302.6,492.74,115.59,443.35,223.42,78.39,153.5,49.96,46.68,351.77,103.99,206.355,291.87,166.68,326.09,54.5709,132.51,146.61,111.3,120.99,64.6,34.25,18.6,38.65,163.55,173.31,250.415,95.545,165.97,36.94,83.87,47.15,74.75,49.175,74.8,161.0,94.9,,305.67,225.98,273.37,25.91,68.4333,110.435,59.98,65.17,61.94,95.6,89.74,38.88,57.25,89.525,93.375,59.94,67.46
2022-11-15,152.39,248.3,17.01,103.16,98.66,117.23,197.31,313.97,517.0,134.55,210.0,359.1,113.72,347.94,52.9,172.74,306.18,142.25,100.64,522.0,153.98,351.5,177.7,163.6,311.6629,187.6483,49.28,296.0,77.38,273.79,61.18,38.19,544.95,31.08,341.15,288.6,181.5,82.63,49.46,215.82,90.71,220.9991,125.9155,95.41,385.5,415.99,306.44,2049.75,206.53,94.02,265.88,466.25,145.68,99.0,54.419,239.0,756.0,411.89,167.6,83.86,79.69,411.02,45.17,63.5,230.98,83.46,337.97,173.0,56.97,88.11,754.67,77.0,83.42,301.48,270.0,307.99,491.845,115.18,437.43,224.4,77.9,157.0,49.782,46.57,352.82,105.6,209.0,294.99,166.94,326.26,54.3,134.0,147.2,111.0,120.75,64.81,33.926,18.69,38.4,166.0,179.02,253.0,96.89,169.0,37.2294,85.67,47.67,75.3,48.755,75.41,165.02,95.75,,311.03,228.52,270.35,25.96,69.02,110.5,60.26,65.2,58.74,96.49,89.69,38.59,57.63,89.0,93.51,60.52,67.54
2022-11-16,149.15,241.18,16.325,97.2,97.65,115.65,191.9,310.1,503.0001,133.0,209.19,350.77,113.66,343.51,51.742,172.61,308.77,141.02,99.27,517.25,152.95,345.0,177.32,160.5,308.96,186.9,48.72,292.0,74.56,268.79,60.78,37.63,547.89,30.57,335.54,280.96,176.62,82.8,48.63,215.98,90.37,212.1,124.22,94.47,383.21,416.01,306.065,2000.0,212.5,95.3,264.5,466.0,143.62,97.69,54.0155,233.15,736.0,405.29,163.2,82.4,79.95,406.62,45.1,60.4,230.93,81.0,329.65,168.29,56.04,85.3,735.07,76.4,82.41,300.59,268.34,306.15,480.73,114.99,435.02,227.06,78.41,154.45,48.8751,46.34,355.27,105.43,206.95,291.19,164.27,321.51,54.4,133.5,147.25,109.51,119.03,64.85,33.71,18.62,38.7,164.24,151.35,249.17,96.97,163.99,37.12,83.58,46.55,75.4,49.07,76.35,162.24,95.51,,310.04,227.48,268.19,25.765,68.3467,113.07,60.08,65.89,58.42,97.4,89.84,38.34,57.3,90.42,94.03,60.65,67.72
2022-11-17,145.87,237.75,15.64,95.13,97.08,110.14,182.86,305.15,508.0,131.42,207.65,350.5,110.7,337.65,50.1058,172.74,310.0,141.0,99.4,519.0,151.05,331.5001,176.9271,150.28,296.31,180.5,49.0367,287.49,70.52,271.22,60.22,36.85,528.11,29.12,329.22,284.54,170.65,83.5,47.8,212.2,88.54,210.4,118.99,95.06,378.61,402.0,304.51,2013.78,212.97,93.6,258.245,465.79,143.17,95.4,52.0468,228.26,717.0,401.0,157.84,80.9,79.15,384.1428,45.85,57.5472,217.0,78.175,328.54,167.4,53.57,81.4,735.11,75.8,82.17,297.04,262.45,307.14,476.495,113.16,420.31,227.93,76.4,150.0029,47.64,45.0,348.945,103.68,206.575,291.23,163.89,,51.75,126.62,141.1497,106.0,118.41,63.5,33.25,18.21,37.0,155.93,153.82,254.972,95.5,165.38,37.34,83.57,47.75,75.5,49.075,75.089,159.8337,94.2,425.15,302.32,225.01,260.0,25.6,67.7067,111.625,59.0,65.3,58.88,96.45,88.8,37.75,57.08,89.71,93.47,60.38,67.42
2022-11-18,151.95,243.76,15.959,96.23,98.8,113.57,185.39,309.5,519.48,134.0,212.89,364.99,111.57,346.06,51.76,175.1984,313.9,141.58,102.9,525.0,153.4,341.24,181.0,152.45,299.09,182.0,49.65,290.53,75.67,273.8,60.94,37.59,538.47,30.34,333.37,284.0,176.38,83.15,48.7,216.0,90.0,211.55,124.5863,96.0,383.0,408.3999,308.4264,1948.01,211.51,95.25,264.5,473.99,146.6,97.61,53.7041,231.11,727.585,415.99,163.7,80.43,79.4,387.3,46.87,59.4832,219.4,84.75,329.34,167.08,55.5,83.64,740.0,77.74,83.6,303.0,264.07,315.7,483.69,112.78,416.06,228.9,78.85,152.05,48.8,45.8,351.77,105.8,212.17,297.28,168.015,,52.02,129.0,142.24,108.1,118.708,63.1,32.9,18.21,36.35,158.5,162.4,257.985,113.9,164.8,38.04,85.3,48.68,75.5,49.655,75.83,164.26,96.07,425.4,306.9,227.38,262.51,26.0,69.68,111.855,61.05,64.57,58.7,96.05,89.46,37.93,56.59,92.05,94.0,60.58,67.37
2022-11-21,150.17,240.89,15.281,93.5,96.83,111.55,175.8,310.38,531.01,133.57,209.87,359.29,111.5,343.2,51.27,175.07,312.9,143.0,104.37,524.0,156.0,329.51,181.13,146.35,292.5,181.51,49.9933,285.645,72.81,273.908,61.13,37.05,532.78,29.71,332.47,288.9,174.72,82.69,48.25,214.6,89.145,210.16,122.9,96.54,378.77,394.2,315.7509,1924.0,209.25,95.24,261.11,476.5,147.01,96.9503,52.8879,230.25,716.0,414.0,161.45,81.28,79.4,376.31,47.7,58.15,208.155,83.375,325.655,164.5,51.507,81.0,736.2,77.45,83.28,303.0,259.39,317.0,497.11,112.85,410.65,229.835,79.96,152.93,48.52,45.51,343.42,104.2,210.89,301.04,167.79,327.87,52.94,126.4,138.6,108.11,120.1101,63.61,32.98,18.34,36.29,154.2,162.35,259.11,107.0,164.66,38.21,85.03,48.22,76.82,49.99,76.81,165.25,93.235,,304.02,226.59,264.99,25.73,69.3533,111.7,60.95,65.72,59.1,95.71,91.09,38.57,57.92,93.53,95.9,61.8,67.9
2022-11-22,148.44,243.1312,15.405,93.21,95.96,110.38,170.24,312.45,520.0,133.3278,206.81,364.4798,112.2,340.0,52.11,176.11,318.5,145.3673,105.63,527.4,157.4,322.11,185.4,145.2,287.2309,183.6918,50.418,288.6584,73.1,275.1,62.31,37.52,541.01,29.04,334.86,285.75,174.5,84.0,48.2976,217.23,89.48,213.0,120.7876,97.44,381.99,390.3,317.0,1925.855,210.31,96.9266,261.52,483.97,146.9,98.32,53.7664,233.2,727.0,412.975,165.92,78.4,,379.0,47.94,57.5,207.99,85.995,325.0,163.02,52.42,74.67,741.77,79.435,84.35,302.5475,263.29,319.83,504.34,114.52,414.0,231.09,80.07,153.55,49.15,46.5,347.35,105.155,211.48,301.74,170.6,327.99,53.22,127.9,142.4399,110.55,121.32,63.94,33.38,18.48,36.83,152.7,158.46,257.7,113.47,158.0,38.6,85.843,48.29,77.37,50.75,77.82,165.085,,,309.89,227.48,266.74,26.24,69.1067,,61.865,65.94,59.69,97.88,93.5,38.95,58.19,94.66,97.155,62.69,69.12
2022-11-23,149.55,245.74,16.117,93.6297,97.14,111.65,173.54,316.0,524.87,135.2,210.0,360.12,112.05,344.425,53.009,176.67,325.0,145.62,106.58,533.105,160.38,330.8,184.91,148.7551,286.8,182.95,50.65,293.42,75.56,275.35,62.33,37.49,545.955,29.88,341.29,286.0,177.105,83.8,48.99,217.528,90.04,212.81,123.44,97.56,383.855,400.3,322.2,1955.0,214.0,96.87,264.82,480.0,149.0,98.5,54.3769,238.0,730.7925,429.5,168.62,76.91,81.96,390.61,47.79,58.6199,191.5,85.8003,327.015,164.94,52.48,77.27,750.0,78.86,84.97,307.04,263.74,319.55,509.0,116.43,413.72,235.37,81.26,154.195,49.39,46.41,353.47,105.84,213.4445,304.635,170.675,329.49,52.57,127.78,141.44,110.8,125.01,64.75,33.97,18.64,36.53,148.0,157.3,258.365,115.27,152.0001,38.49,86.5,48.05,76.38,51.665,78.515,166.9,95.86,,307.18,228.33,266.96,26.1725,70.8267,113.31,61.9,65.85,60.32,97.45,93.58,39.27,58.44,94.75,96.98,62.37,68.76
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,149.12,247.1,16.435,93.93,98.1401,111.88,185.83,316.2166,530.8,136.2,211.22,,114.03,348.8,53.103,177.0,321.75,146.45,106.63,534.0,159.88,335.9,183.9,151.9,290.82,184.75,50.89,294.1,76.18,273.9593,62.57,37.71,547.0,29.6799,344.96,282.8,178.99,85.47,48.76,218.32,89.85,212.75,124.75,98.0,385.54,408.0,315.5,1966.675,,97.13,263.69,483.838,148.5,99.18,54.5077,235.9,734.46,435.99,169.03,79.23,82.5,393.64,48.53,58.79,196.1999,86.4,333.47,167.62,53.21,76.0,733.79,79.47,85.3,303.96,264.0,322.75,510.8718,118.565,412.19,240.27,81.55,153.61,48.215,46.7571,354.91,107.2,215.0,303.735,171.3,331.87,51.54,127.45,143.57,110.75,126.5,65.96,33.94,18.6,36.76,151.0,163.63,257.54,116.699,150.3,39.09,86.0747,47.84,77.09,51.85,78.8,166.26,95.72,,308.35,229.91,266.54,26.1875,70.6633,113.645,61.89,66.5,61.01,98.0,95.53,39.98,59.34,96.2256,98.7,64.205,69.47
2022-11-28,145.19,246.29,16.0751,94.33,97.21,110.52,179.62,315.25,534.0,135.65,212.5,361.99,110.22,346.21,52.501,176.5,325.0,146.0,106.94,531.52,158.9,332.2,183.69,152.25,284.0,180.0,50.8333,294.23,74.17,274.7,62.46,37.37,542.11,29.22,346.25,284.77,175.52,84.7,49.17,218.17,90.15,211.52,122.36,96.85,386.32,403.75,314.03,1987.0,209.29,97.0,263.32,482.24,147.28,98.99,54.4703,233.5,746.7,438.0,165.25,78.82,81.9,394.36,48.34,57.78,199.0,85.75,332.39,166.99,52.5,74.69,739.37,78.8,86.5,293.0,265.38,326.83,513.55,118.56,406.57,237.9,80.91,152.94,47.85,46.525,354.44,106.42,215.8,304.72,170.735,328.68,49.51,123.43,138.47,108.24,123.2,64.28,33.38,18.32,35.3,143.25,162.36,257.0,115.7188,150.765,38.7148,86.0,49.0,76.48,51.48,79.0425,163.99,95.32,,303.85,227.7,261.775,26.01,69.8333,112.36,61.3,66.64,61.46,99.39,96.15,39.89,59.02,96.78,98.31,63.87,69.22
2022-11-29,144.618,241.6501,15.954,94.42,96.25,109.2,184.84,313.27,529.99,134.28,209.96,364.62,110.99,342.88,52.337,177.5,318.6,146.53,107.95,530.93,158.425,330.0,182.63,153.7,281.7,179.9,51.2339,289.475,73.959,272.89,62.75,36.9,540.75,28.76,335.49,283.36,173.51,83.85,49.61,215.9,89.6,209.8,119.75,98.5028,383.0,400.565,314.54,1985.21,209.92,97.15,260.88,483.05,146.16,98.95,53.324,232.3,722.0,442.0,164.25,76.15,81.2093,388.0,47.901,55.88,195.5,85.555,328.24,164.1,52.1,71.85,737.01,79.14,85.25,291.0,261.6,318.84,512.0,117.45,396.77,233.65,80.225,150.94,47.25,45.3,350.4943,104.91,213.7839,304.305,167.54,325.81,50.4,125.65,138.16,109.05,122.04,64.17,33.86,18.59,36.27,145.99,165.03,253.48,116.47,148.1,38.755,85.75,48.88,76.0,50.94,79.01,161.915,94.2,,295.005,223.735,260.71,25.36,69.2467,109.36,60.0,65.95,60.6,98.7,94.5,40.07,57.57,95.94,96.815,64.54,69.14
2022-11-30,141.26,240.72,15.562,92.13,95.3,109.38,181.3058,315.13,531.04,136.56,208.8,364.0,111.4,342.67,52.4,176.1,314.1,145.85,108.79,527.79,159.04,327.31,182.0,152.44,280.59,182.31,50.9667,287.05,73.12,269.8,62.0,36.95,541.48,28.84,332.11,279.3,172.59,82.02,49.48,216.89,91.2,212.925,118.0,97.8,381.79,393.74,321.255,2032.0,207.19,97.5,260.84,481.935,146.49,99.19,53.3738,232.65,711.6555,439.4,163.78,76.47,79.85,380.63,48.3,53.61,195.83,82.6,323.21,164.38,50.25,70.64,738.01,79.03,85.81,303.9,261.115,322.13,516.48,119.095,408.525,235.94,80.49,155.02,47.52,45.85,347.055,105.235,216.255,302.75,168.195,327.01,51.67,126.49,143.4696,110.37,124.85,65.47,34.53,18.99,37.65,149.5,165.0,252.85,117.01,146.2,38.89,85.12,49.38,75.99,49.99,79.345,161.935,94.59,,295.12,225.0,258.625,25.12,69.62,110.555,60.22,65.73,59.78,97.9982,94.86,40.01,58.2267,96.8,97.11,64.54,68.76
2022-12-01,148.2399,254.31,17.035,96.83,100.902,118.19,197.32,318.75,547.93,137.9903,216.94,370.0,111.5638,357.5,55.175,178.23,324.7,149.06,109.5,521.55,161.01,345.06,184.99,148.0,305.52,183.35,50.7833,301.04,78.4,273.29,63.54,37.56,566.8,30.13,337.16,287.98,181.9,86.09,50.01,219.88,93.01,217.975,127.0,100.0,386.42,414.44,318.9,2080.01,213.0,99.0,271.38,486.27,149.0,102.41,53.7415,236.0,716.5,442.1,172.1,79.19,83.36,413.2801,49.84,57.9,203.5668,85.9564,365.51,174.03,53.42,76.05,754.22,79.92,87.9,307.78,274.2,328.3735,536.865,120.99,425.0,241.805,82.65,158.0,48.14,46.95,355.0,108.5,221.57,309.165,173.51,330.86,51.9,124.5,143.465,109.24,122.4,67.4,34.86,19.085,38.0,149.21,166.51,240.0,118.1,148.65,39.35,86.88,50.7,77.24,51.37,82.3,164.4,96.0,,301.04,228.8,265.53,25.745,70.84,113.28,60.96,67.97,60.6,101.04,97.81,41.51,60.88,98.49,100.0,67.8,70.6
2022-12-02,145.6506,249.79,16.569,94.0,98.8369,117.52,190.89,312.9,534.76,134.31,214.0,368.5,110.07,355.35,53.8,177.7501,323.0,148.24,109.19,498.01,160.55,335.99,183.9,143.7028,310.5777,181.65,50.67,299.28,74.72,271.35,63.39,36.15,551.99,29.3501,333.95,281.13,175.75,84.0,50.78,215.58,91.7,212.72,124.24,101.42,379.81,413.21,318.0,2020.0,212.5,98.0,269.0,483.93,147.77,101.6732,52.3334,233.0,710.0,436.0,167.85,78.71,82.9,404.0,49.15,53.98,203.3,87.25,352.1,172.71,53.6,74.85,754.68,80.82,87.4323,295.51,270.5,323.89,522.885,122.47,428.82,234.85,80.52,154.0,47.2,45.75,358.0,108.3,217.8,300.02,172.08,327.205,51.25,122.0,139.98,107.23,119.09,66.5,34.7801,19.09,37.6,143.9,163.5,233.1145,115.51,146.35,39.0172,85.6,48.2,77.67,51.475,81.915,161.47,94.2,443.88,294.32,226.2,261.8,25.345,69.7533,113.0,59.74,67.66,60.0,99.0,95.2,40.96,59.82,97.19,97.08,64.73,70.0
2022-12-05,147.41,253.15,16.72,93.62,99.32,122.64,189.763,314.4,533.33,133.8,216.03,374.99,110.8,357.77,53.831,177.76,326.8386,149.9485,109.53,493.2394,164.0,339.6608,184.9,143.05,317.5,182.75,50.7,296.48,74.5543,271.76,64.0,35.82,560.0,29.26,336.3,283.37,177.4731,85.26,50.75,218.3477,90.99,213.02,124.41,103.75,377.62,408.01,319.21,2062.66,213.1,101.0337,269.66,495.0,147.62,103.49,53.7477,234.8,706.47,440.73,167.57,79.75,82.5,403.11,49.43,54.04,196.46,85.2464,343.24,170.6,53.09,73.71,758.06,80.93,88.72,299.32,272.34,323.805,518.96,121.05,428.38,234.0,81.87,155.58,46.85,44.77,355.71,108.88,217.995,305.25,172.42,326.92,53.4,123.4,140.51,107.7,118.54,67.65,35.0,19.11,39.5,147.6,163.0,244.0,118.31,150.33,39.52,84.82,47.27,77.71,51.58,81.59,159.7142,96.85,443.28,293.47,225.55,262.695,25.44,69.8067,112.26,60.034,67.02,60.4,98.81,94.45,41.21,60.46,96.72,95.52,64.91,68.7
2022-12-06,147.24,251.0,16.638,91.15,99.44,121.86,182.27,310.57,534.0,132.61,213.92,369.5,105.53,354.0,53.174,178.96,318.865,149.46,109.81,490.11,164.02,334.06,183.34,133.5,312.52,174.57,50.46,292.98,73.729,271.66,63.46,34.45,555.03,29.19,335.43,282.9623,177.655,84.7,50.5956,216.06,89.37,212.3939,123.36,103.18,367.5,394.25,316.12,2067.295,205.9999,101.2499,269.51,488.91,146.77,103.25,53.5795,231.0,706.48,437.0,167.46,78.65,79.5872,393.01,49.26,54.07,197.68,85.79,330.25,167.29,51.88,73.29,752.335,80.7,87.94,291.4011,268.5,327.99,523.34,121.765,421.47,234.52,81.24,155.89,45.51,42.59,351.395,107.33,215.655,309.205,171.995,320.96,50.74,117.88,132.86,103.05,111.04,64.75,33.9,18.49,36.24,139.7,156.18,246.49,117.99,147.28,39.62,85.64,46.3,77.01,51.37,80.865,159.915,95.19,,294.0,225.38,261.09,25.45,69.18,111.61,59.8,67.68,59.29,99.28,94.4,41.9,60.395,97.57,94.32,65.04,68.635
2022-12-07,141.61,243.81,15.912,88.429,96.61,113.1,175.72,307.0,540.12,131.35,208.56,369.0,103.9,347.25,52.25,175.95,317.0,149.2,108.3713,479.0,163.3,329.0,183.21,132.9,303.8,172.25,49.9333,285.06,69.6501,271.7,63.42,32.91,552.8,28.56,333.1,283.07,172.11,85.06,49.68,213.0,87.1,211.84,119.0,102.0,362.7,388.0,315.1637,1977.99,201.89,99.38,267.0,481.5929,147.25,101.7,52.8131,227.25,706.0,437.0,166.036,77.1,78.79,391.21,48.73,53.35,193.5,83.445,327.66,162.12,50.48,71.2,745.85,79.63,87.41,292.21,266.06,329.51,532.335,122.385,414.8,236.29,80.24,154.58,44.8,41.76,352.44,105.04,216.425,307.955,172.445,319.37,51.0886,116.39,128.03,103.0,111.3234,63.68,33.5715,18.12,36.1,138.72,154.9,244.62,116.0,144.92,39.44,84.28,46.45,77.56,50.83,80.9425,157.42,94.24,434.07,289.4444,221.0,257.38,25.035,69.3267,110.79,59.25,68.3,57.8,100.49,97.52,42.95,60.37,97.485,95.185,66.055,69.52
2022-12-08,142.5301,245.25,16.275,89.5,95.5,115.85,171.4,306.78,545.902,132.11,209.7,373.75,106.01,348.76,52.4224,177.22,321.9864,150.35,110.56,485.95,165.11,328.36,182.59,129.15,311.75,175.11,49.7367,287.59,70.65,271.0,63.62,33.03,558.19,28.3499,331.71,286.51,173.94,85.29,50.33,215.36,87.51,212.41,119.2998,102.02,362.0,392.0,318.13,1960.8,208.2,99.6,270.0,483.675,147.31,102.6,53.2555,230.5,711.02,443.25,167.3,77.37,79.2,392.81,48.59,54.46,194.94,83.0,327.74,162.67,51.9,70.55,760.0,79.925,87.75,290.61,269.0,334.04,531.25,124.545,420.4175,238.01,80.54,155.4725,45.05,42.25,351.02,103.8,218.22,302.91,171.132,325.04,51.01,117.58,129.0,104.51,110.7,64.72,33.78,18.22,36.0,140.0,154.99,251.11,115.42,145.1,39.83,84.21,46.5,77.55,50.67,80.48,157.96,95.24,,292.11,220.66,255.98,25.22,69.88,111.57,58.89,68.55,58.3,100.0,96.61,42.35,59.39,96.54,94.18,65.46,68.87
2022-12-09,142.84,246.47,17.075,89.18,93.56,115.72,173.49,305.75,547.0,132.87,207.5692,371.5,105.0,348.11,54.764,177.15,323.5,150.9,110.65,477.31,166.75,331.91,183.0,129.48,319.2,173.4,49.4,288.22,70.01,273.0,63.7,32.37,565.61,28.41,334.99,282.1,175.69,86.15,51.63,212.3,88.42,213.0,121.22,102.0,358.06,393.91,319.61,1999.46,201.51,99.04,270.32,485.51,147.5,103.11,51.9409,230.4,703.45,441.51,167.6,77.5,79.83,404.09,48.95,55.2,192.58,80.125,329.32,163.41,52.78,71.75,755.81,80.19,88.85,289.32,269.1136,333.91,529.0,125.485,425.99,240.96,80.06,152.64,44.5,41.85,352.215,104.21,219.24,306.5,172.12,321.815,49.96,113.2,124.88,100.9,108.48,63.73,32.786,17.92,34.81,133.33,153.75,247.575,116.44,144.1,40.06,83.38,47.23,77.96,50.48,81.19,158.735,95.2,,291.91,220.01,257.935,25.515,68.6667,111.78,58.38,68.2,58.25,100.35,97.19,41.53,59.81,97.42,95.2,65.37,69.7
2022-12-12,142.56,246.6162,17.109,88.96,93.1,116.19,177.65,307.37,540.0,132.34,209.42,362.31,103.66,349.5,54.605,176.4,321.5,151.65,108.9102,484.0,163.7106,332.3,183.5,130.7031,320.04,168.5,48.4633,280.1026,68.66,273.3,63.3,32.41,563.4,28.33,336.39,274.4975,174.87,84.68,51.82,212.11,89.8,213.31,116.02,102.42,359.5,396.99,314.99,2018.34,202.3,98.65,273.0,484.22,147.24,101.7,50.8693,227.92,703.74,434.31,169.21,78.9,80.45,400.53,48.7,53.9,192.0,80.0,326.7,164.125,52.13,71.5,730.0,79.1,87.72,282.751,272.61,332.29,526.79,123.67,423.225,238.5,80.07,154.4,44.92,41.85,347.035,102.825,217.53,306.99,171.62,321.33,47.03,110.12,122.25,98.7,107.0,63.8599,32.62,17.49,33.06,130.76,151.51,244.0,115.49,142.505,40.1,82.69,46.51,77.77,50.0425,80.1,158.47,94.8,,290.23,220.695,258.14,25.7,67.6133,111.4,58.79,69.25,58.3628,101.39,97.33,41.59,60.07,97.34,95.8101,66.35,70.33
2022-12-13,149.62,262.7,18.6137,94.53,97.05,121.16,176.36,318.02,549.88,136.4,220.08,361.52,108.0,367.58,57.8,178.92,337.99,153.37,110.75,495.0,166.25,355.0,186.98,138.2,326.75,172.5,49.8333,303.34,74.72,278.3,64.57,33.41,578.0,29.71,345.04,284.45,184.34,88.23,53.4,220.49,93.2,219.0,126.15,103.0,370.48,420.0,315.97,2159.21,211.5,101.4,283.5,491.5,151.0,104.63,52.9627,237.5,730.0,444.0,178.6,80.71,84.85,431.0,50.42,57.3104,210.0,84.3,347.0,175.98,56.65,77.81,755.0,79.05,89.03,294.0,281.0,342.5,540.0,128.005,444.88,247.0,81.96,161.56,46.72,44.69,361.41,108.24,219.95,,175.65,334.5,50.19,114.35,127.0,104.11,113.22,66.8,33.62,18.08,35.19,137.0975,152.88,247.26,119.7,147.0,40.61,85.09,47.01,79.63,51.655,82.12,164.61,97.97,,303.76,230.4,,26.6,70.4333,116.75,60.0,71.99,60.5,103.99,100.43,43.67,61.4,98.99,98.7,68.0,73.01
2022-12-14,145.31,257.78,17.998,92.59,95.52,120.0,159.3399,312.01,541.555,134.1,213.71,361.29,107.63,357.925,56.926,178.97,330.8,152.0,110.6,488.78,164.79,342.42,183.77,135.7,319.5,174.44,48.95,294.5,71.55,275.366,63.98,32.75,569.02,28.77,343.99,272.0,177.5,87.15,53.23,214.93,92.51,219.6,123.69,102.4349,368.89,418.18,305.29,2056.855,212.0,100.2,280.62,482.7267,150.65,102.4,51.7104,235.5,714.52,438.68,175.84,80.15,80.75,427.915,49.85,55.22,202.535,80.69,337.96,168.17,54.84,73.5194,738.72,77.99,87.68,289.22,277.41,333.555,519.82,128.17,431.27,243.1,77.86,157.6,46.68,43.19,356.65,105.875,218.0,309.16,173.025,323.93,51.31,113.95,126.6,102.76,111.8,67.0033,33.88,18.25,37.22,137.33,151.02,242.41,117.92,144.5,40.19,82.735,45.46,78.91,50.15,82.125,163.47,98.46,443.15,299.54,225.39,270.98,25.145,69.6671,115.12,59.37,71.3,60.04,103.82,99.09,42.5,61.1,98.81,99.46,68.23,71.94
2022-12-15,141.38,254.35,17.225,89.93,93.23,118.79,153.0,305.83,535.0,131.62,211.0,362.1001,105.45,351.05,56.693,179.37,330.579,151.96,111.2,478.4,163.72,333.55,181.95,132.0,303.1,171.3585,48.5033,287.7,67.47,273.25,63.82,31.79,561.64,27.89,335.88,268.98,172.75,86.51,54.29,212.06,89.28,215.17,119.27,101.9456,355.0,407.03,311.94,1969.4,209.25,99.04,276.2,479.01,148.59,101.2,50.4519,231.41,700.72,433.02,169.37,78.5,80.83,413.54,48.73,53.3,197.0,78.635,327.795,163.69,53.34,71.5,747.96,76.93,87.9,287.01,270.92,332.31,515.555,126.99,420.14,240.8,76.28,151.98,45.3495,41.71,347.95,102.77,213.18,302.705,169.965,317.05,50.0,111.52,124.3,100.0,110.29,66.19,33.5,18.05,36.25,135.11,150.7,246.65,114.88,145.65,39.9,80.81,44.5037,78.91,50.445,81.735,159.31,97.0,,292.76,221.73,263.39,24.45,66.22,112.6,58.07,70.99,59.24,102.995,98.58,42.65,61.07,97.99,97.422,67.15,70.54
